burst	rep	timestamp	lumen	tempA	relhumA	tempB	relhumB	weight
1705	4	2/7/2019-16:08:05	534	30.60	45.00	29.30	43.00	3.8
1705	5	2/7/2019-16:08:06	535	30.60	45.00	29.30	43.00	3.8
1706	0	2/7/2019-16:13:44	564	30.60	45.00	29.40	43.00	3.8
1706	1	2/7/2019-16:13:45	562	30.60	45.00	29.40	43.00	3.8
1706	2	2/7/2019-16:13:46	562	30.60	44.00	29.40	43.00	3.8
1706	3	2/7/2019-16:13:47	559	30.60	44.00	29.40	43.00	3.8
1706	4	2/7/2019-16:13:48	558	30.60	44.00	29.40	42.00	3.8
1706	5	2/7/2019-16:13:50	560	30.60	44.00	29.40	42.00	3.8
1707	0	2/7/2019-16:19:28	524	30.70	44.00	29.40	42.00	3.8
1707	1	2/7/2019-16:19:29	524	30.70	44.00	29.40	42.00	3.8
1707	2	2/7/2019-16:19:30	525	30.60	43.00	29.40	42.00	3.8
1707	3	2/7/2019-16:19:31	524	30.60	43.00	29.40	42.00	3.8
1707	4	2/7/2019-16:19:32	524	30.60	43.00	29.40	41.00	3.8
1707	5	2/7/2019-16:19:33	528	30.60	43.00	29.40	41.00	3.8
1708	0	2/7/2019-16:25:12	317	30.60	43.00	29.40	42.00	3.8
1708	1	2/7/2019-16:25:13	317	30.60	43.00	29.40	42.00	3.8
1708	2	2/7/2019-16:25:14	317	30.60	43.00	29.40	42.00	3.8
1708	3	2/7/2019-16:25:15	317	30.60	43.00	29.40	42.00	3.8
1708	4	2/7/2019-16:25:16	316	30.70	43.00	29.60	41.00	3.8
1708	5	2/7/2019-16:25:17	316	30.70	43.00	29.60	41.00	3.8
1709	0	2/7/2019-16:30:55	309	30.70	43.00	29.60	41.00	3.8
1709	1	2/7/2019-16:30:57	310	30.70	43.00	29.60	41.00	3.8
1709	2	2/7/2019-16:30:58	310	30.70	43.00	29.60	41.00	3.8
1709	3	2/7/2019-16:30:59	310	30.70	43.00	29.60	41.00	3.8
1709	4	2/7/2019-16:31:00	310	30.80	43.00	29.60	41.00	3.8
1709	5	2/7/2019-16:31:01	310	30.80	43.00	29.60	41.00	3.8
1710	0	2/7/2019-16:36:39	307	30.80	43.00	29.60	41.00	3.8
1710	1	2/7/2019-16:36:40	309	30.80	43.00	29.60	41.00	3.8
1710	2	2/7/2019-16:36:42	309	30.70	43.00	29.60	41.00	3.8
1710	3	2/7/2019-16:36:43	309	30.70	43.00	29.60	41.00	3.8
1710	4	2/7/2019-16:36:44	309	30.70	43.00	29.60	41.00	3.8
1710	5	2/7/2019-16:36:45	309	30.70	43.00	29.60	41.00	3.8
1711	0	2/7/2019-16:42:23	324	30.80	43.00	29.60	41.00	3.8
1711	1	2/7/2019-16:42:24	325	30.80	43.00	29.60	41.00	3.8
1711	2	2/7/2019-16:42:26	324	30.70	43.00	29.60	41.00	3.8
1711	3	2/7/2019-16:42:27	324	30.70	43.00	29.60	41.00	3.8
1711	4	2/7/2019-16:42:28	324	30.70	43.00	29.60	41.00	3.8
1711	5	2/7/2019-16:42:29	324	30.70	43.00	29.60	41.00	3.8
1712	0	2/7/2019-16:48:07	312	30.70	43.00	29.60	41.00	3.8
1712	1	2/7/2019-16:48:08	313	30.70	43.00	29.60	41.00	3.8
1712	2	2/7/2019-16:48:09	313	30.70	44.00	29.60	42.00	3.8
1712	3	2/7/2019-16:48:10	312	30.70	44.00	29.60	42.00	3.8
1712	4	2/7/2019-16:48:12	312	30.80	44.00	29.60	42.00	3.8
1712	5	2/7/2019-16:48:13	312	30.80	44.00	29.60	42.00	3.8
1713	0	2/7/2019-16:53:51	430	30.90	44.00	29.60	42.00	3.8
1713	1	2/7/2019-16:53:52	431	30.90	44.00	29.60	42.00	3.8
1713	2	2/7/2019-16:53:53	432	30.90	44.00	29.60	42.00	3.8
1713	3	2/7/2019-16:53:54	432	30.90	44.00	29.60	42.00	3.8
1713	4	2/7/2019-16:53:55	433	30.90	44.00	29.60	42.00	3.8
1713	5	2/7/2019-16:53:57	433	30.90	44.00	29.60	42.00	3.8
1714	0	2/7/2019-16:59:35	420	30.90	44.00	29.60	42.00	3.8
1714	1	2/7/2019-16:59:36	420	30.90	44.00	29.60	42.00	3.8
1714	2	2/7/2019-16:59:37	419	30.90	44.00	29.60	42.00	3.8
1714	3	2/7/2019-16:59:38	419	30.90	44.00	29.60	42.00	3.8
1714	4	2/7/2019-16:59:39	419	30.90	44.00	29.80	42.00	3.8
1714	5	2/7/2019-16:59:41	418	30.90	44.00	29.80	42.00	3.8
1715	0	2/7/2019-17:05:19	284	30.90	44.00	29.80	42.00	3.8
1715	1	2/7/2019-17:05:20	292	30.90	44.00	29.80	42.00	3.8
1715	2	2/7/2019-17:05:21	300	30.90	43.00	29.70	42.00	3.8
1715	3	2/7/2019-17:05:22	307	30.90	43.00	29.70	42.00	3.8
1715	4	2/7/2019-17:05:23	312	30.90	43.00	29.80	42.00	3.8
1715	5	2/7/2019-17:05:24	312	30.90	43.00	29.80	42.00	3.8
1716	0	2/7/2019-17:11:03	455	31.00	44.00	29.80	41.00	3.8
1716	1	2/7/2019-17:11:04	455	31.00	44.00	29.80	41.00	3.8
1716	2	2/7/2019-17:11:05	455	31.00	44.00	29.80	42.00	3.8
1716	3	2/7/2019-17:11:06	455	31.00	44.00	29.80	42.00	3.8
1716	4	2/7/2019-17:11:07	455	30.90	43.00	29.70	42.00	3.8
1716	5	2/7/2019-17:11:08	454	30.90	43.00	29.70	42.00	3.8
1717	0	2/7/2019-17:16:47	433	31.00	44.00	29.80	42.00	3.8
1717	1	2/7/2019-17:16:48	433	31.00	44.00	29.80	42.00	3.8
1717	2	2/7/2019-17:16:49	433	30.90	43.00	29.80	41.00	3.8
1717	3	2/7/2019-17:16:50	432	30.90	43.00	29.80	41.00	3.8
1717	4	2/7/2019-17:16:51	432	30.90	43.00	29.80	41.00	3.8
1717	5	2/7/2019-17:16:52	432	30.90	43.00	29.80	41.00	3.8
1718	0	2/7/2019-17:22:31	448	30.90	43.00	29.80	41.00	3.8
1718	1	2/7/2019-17:22:32	451	30.90	43.00	29.80	41.00	3.8
1718	2	2/7/2019-17:22:33	450	31.00	44.00	29.90	41.00	3.8
1718	3	2/7/2019-17:22:34	447	31.00	44.00	29.90	41.00	3.8
1718	4	2/7/2019-17:22:35	447	31.10	44.00	29.90	41.00	3.8
1718	5	2/7/2019-17:22:36	451	31.10	44.00	29.90	41.00	3.8
1719	0	2/7/2019-17:28:15	433	31.10	44.00	29.90	41.00	3.8
1719	1	2/7/2019-17:28:16	434	31.10	44.00	29.90	41.00	3.8
1719	2	2/7/2019-17:28:17	435	31.00	44.00	29.90	41.00	3.8
1719	3	2/7/2019-17:28:18	433	31.00	44.00	29.90	41.00	3.8
1719	4	2/7/2019-17:28:19	432	31.00	44.00	29.90	41.00	3.8
1719	5	2/7/2019-17:28:20	432	31.00	44.00	29.90	41.00	3.8
1720	0	2/7/2019-17:33:59	335	31.10	44.00	29.90	41.00	3.8
1720	1	2/7/2019-17:34:00	335	31.10	44.00	29.90	41.00	3.8
1720	2	2/7/2019-17:34:01	336	31.10	44.00	29.90	41.00	3.8
1720	3	2/7/2019-17:34:02	337	31.10	44.00	29.90	41.00	3.8
1720	4	2/7/2019-17:34:03	337	31.10	44.00	29.90	41.00	3.8
1720	5	2/7/2019-17:34:04	336	31.10	44.00	29.90	41.00	3.8
1721	0	2/7/2019-17:39:42	344	31.00	43.00	29.90	41.00	3.8
1721	1	2/7/2019-17:39:44	344	31.00	43.00	29.90	41.00	3.8
1721	2	2/7/2019-17:39:45	344	31.10	43.00	29.90	41.00	3.8
1721	3	2/7/2019-17:39:46	345	31.10	43.00	29.90	41.00	3.8
1721	4	2/7/2019-17:39:47	345	31.10	44.00	29.90	41.00	3.8
1721	5	2/7/2019-17:39:48	345	31.10	44.00	29.90	41.00	3.8
1722	0	2/7/2019-17:45:26	342	31.10	43.00	29.90	41.00	3.8
1722	1	2/7/2019-17:45:28	343	31.10	43.00	29.90	41.00	3.8
1722	2	2/7/2019-17:45:29	343	31.00	44.00	29.90	41.00	3.8
1722	3	2/7/2019-17:45:30	343	31.00	44.00	29.90	41.00	3.8
1722	4	2/7/2019-17:45:31	343	31.00	44.00	29.90	41.00	3.8
1722	5	2/7/2019-17:45:32	343	31.00	44.00	29.90	41.00	3.8
1723	0	2/7/2019-17:51:10	353	31.10	44.00	29.90	41.00	3.8
1723	1	2/7/2019-17:51:12	355	31.10	44.00	29.90	41.00	3.8
1723	2	2/7/2019-17:51:13	356	31.10	43.00	29.90	41.00	3.8
1723	3	2/7/2019-17:51:14	356	31.10	43.00	29.90	41.00	3.8
1723	4	2/7/2019-17:51:15	356	31.10	43.00	29.90	40.00	3.8
1723	5	2/7/2019-17:51:16	356	31.10	43.00	29.90	40.00	3.8
1724	0	2/7/2019-17:56:54	307	31.00	43.00	29.90	40.00	3.8
1724	1	2/7/2019-17:56:55	307	31.00	43.00	29.90	40.00	3.8
1724	2	2/7/2019-17:56:57	307	31.10	43.00	29.90	40.00	3.8
1724	3	2/7/2019-17:56:58	306	31.10	43.00	29.90	40.00	3.8
1724	4	2/7/2019-17:56:59	305	31.10	43.00	29.90	40.00	3.8
1724	5	2/7/2019-17:57:00	304	31.10	43.00	29.90	40.00	3.8
1725	0	2/7/2019-18:02:38	240	31.10	43.00	29.90	40.00	3.8
1725	1	2/7/2019-18:02:39	241	31.10	43.00	29.90	40.00	3.8
1725	2	2/7/2019-18:02:40	241	31.10	44.00	29.90	41.00	3.8
1725	3	2/7/2019-18:02:42	241	31.10	44.00	29.90	41.00	3.8
1725	4	2/7/2019-18:02:43	241	31.10	44.00	29.90	41.00	3.8
1725	5	2/7/2019-18:02:44	241	31.10	44.00	29.90	41.00	3.8
1726	0	2/7/2019-18:08:22	225	31.10	44.00	30.00	41.00	3.8
1726	1	2/7/2019-18:08:23	227	31.10	44.00	30.00	41.00	3.8
1726	2	2/7/2019-18:08:24	226	31.10	44.00	29.90	42.00	3.8
1726	3	2/7/2019-18:08:26	227	31.10	44.00	29.90	42.00	3.8
1726	4	2/7/2019-18:08:27	227	31.10	44.00	29.90	41.00	3.8
1726	5	2/7/2019-18:08:28	227	31.10	44.00	29.90	41.00	3.8
1727	0	2/7/2019-18:14:06	218	31.00	44.00	29.90	41.00	3.8
1727	1	2/7/2019-18:14:07	220	31.00	44.00	29.90	41.00	3.8
1727	2	2/7/2019-18:14:08	220	31.10	45.00	29.90	42.00	3.8
1727	3	2/7/2019-18:14:09	220	31.10	45.00	29.90	42.00	3.8
1727	4	2/7/2019-18:14:11	219	31.10	45.00	29.90	42.00	3.8
1727	5	2/7/2019-18:14:12	219	31.10	45.00	29.90	42.00	3.8
1728	0	2/7/2019-18:19:50	207	31.10	45.00	29.90	42.00	3.8
1728	1	2/7/2019-18:19:51	208	31.10	45.00	29.90	42.00	3.8
1728	2	2/7/2019-18:19:52	207	30.90	44.00	29.90	42.00	3.8
1728	3	2/7/2019-18:19:54	208	30.90	44.00	29.90	42.00	3.8
1728	4	2/7/2019-18:19:55	207	31.10	44.00	29.90	41.00	3.8
1728	5	2/7/2019-18:19:56	208	31.10	44.00	29.90	41.00	3.8
1729	0	2/7/2019-18:25:34	191	31.10	44.00	29.90	41.00	3.8
1729	1	2/7/2019-18:25:35	193	31.10	44.00	29.90	41.00	3.8
1729	2	2/7/2019-18:25:36	193	31.00	44.00	29.90	41.00	3.8
1729	3	2/7/2019-18:25:37	193	31.00	44.00	29.90	41.00	3.8
1729	4	2/7/2019-18:25:39	193	31.00	44.00	29.90	41.00	3.8
1729	5	2/7/2019-18:25:40	193	31.00	44.00	29.90	41.00	3.8
1730	0	2/7/2019-18:31:18	203	31.00	44.00	29.90	41.00	3.8
1730	1	2/7/2019-18:31:19	205	31.00	44.00	29.90	41.00	3.8
1730	2	2/7/2019-18:31:20	204	31.00	45.00	29.80	42.00	3.8
1730	3	2/7/2019-18:31:21	204	31.00	45.00	29.80	42.00	3.8
1730	4	2/7/2019-18:31:22	204	31.00	45.00	29.90	42.00	3.8
1730	5	2/7/2019-18:31:24	204	31.00	45.00	29.90	42.00	3.8
1731	0	2/7/2019-18:37:02	199	31.10	45.00	29.90	42.00	3.8
1731	1	2/7/2019-18:37:03	201	31.10	45.00	29.90	42.00	3.8
1731	2	2/7/2019-18:37:04	201	31.00	44.00	29.90	41.00	3.8
1731	3	2/7/2019-18:37:05	201	31.00	44.00	29.90	41.00	3.8
1731	4	2/7/2019-18:37:07	201	31.00	44.00	29.90	41.00	3.8
1731	5	2/7/2019-18:37:08	202	31.00	44.00	29.90	41.00	3.8
1732	0	2/7/2019-18:42:46	186	31.00	44.00	29.90	41.00	3.8
1732	1	2/7/2019-18:42:47	187	31.00	44.00	29.90	41.00	3.8
1732	2	2/7/2019-18:42:48	187	30.90	43.00	29.90	41.00	3.8
1732	3	2/7/2019-18:42:49	187	30.90	43.00	29.90	41.00	3.8
1732	4	2/7/2019-18:42:50	187	31.00	44.00	29.90	41.00	3.8
1732	5	2/7/2019-18:42:52	187	31.00	44.00	29.90	41.00	3.8
1733	0	2/7/2019-18:48:30	172	31.00	44.00	29.90	41.00	3.8
1733	1	2/7/2019-18:48:31	174	31.00	44.00	29.90	41.00	3.8
1733	2	2/7/2019-18:48:32	174	30.90	43.00	29.90	41.00	3.8
1733	3	2/7/2019-18:48:33	174	30.90	43.00	29.90	41.00	3.8
1733	4	2/7/2019-18:48:34	174	30.90	43.00	29.90	41.00	3.8
1733	5	2/7/2019-18:48:36	174	30.90	43.00	29.90	41.00	3.8
1734	0	2/7/2019-18:54:14	162	31.00	44.00	29.90	41.00	3.8
1734	1	2/7/2019-18:54:15	163	31.00	44.00	29.90	41.00	3.8
1734	2	2/7/2019-18:54:16	163	30.90	43.00	29.80	42.00	3.8
1734	3	2/7/2019-18:54:17	163	30.90	43.00	29.80	42.00	3.8
1734	4	2/7/2019-18:54:18	163	30.90	43.00	29.90	41.00	3.8
1734	5	2/7/2019-18:54:20	163	30.90	43.00	29.90	41.00	3.8
1735	0	2/7/2019-18:59:58	150	30.90	43.00	29.90	41.00	3.8
1735	1	2/7/2019-18:59:59	152	30.90	43.00	29.90	41.00	3.8
1735	2	2/7/2019-19:00:00	152	30.80	44.00	29.80	42.00	3.8
1735	3	2/7/2019-19:00:01	152	30.80	44.00	29.80	42.00	3.8
1735	4	2/7/2019-19:00:02	152	30.90	44.00	29.80	42.00	3.8
1735	5	2/7/2019-19:00:03	152	30.90	44.00	29.80	42.00	3.8
1736	0	2/7/2019-19:05:42	138	30.90	44.00	29.90	42.00	3.8
1736	1	2/7/2019-19:05:43	141	30.90	44.00	29.90	42.00	3.8
1736	2	2/7/2019-19:05:44	140	30.80	44.00	29.80	42.00	3.8
1736	3	2/7/2019-19:05:45	141	30.80	44.00	29.80	42.00	3.8
1736	4	2/7/2019-19:05:46	140	30.90	44.00	29.80	42.00	3.8
1736	5	2/7/2019-19:05:47	141	30.90	44.00	29.80	42.00	3.8
1737	0	2/7/2019-19:11:26	124	30.90	44.00	29.90	42.00	3.8
1737	1	2/7/2019-19:11:27	126	30.90	44.00	29.90	42.00	3.8
1737	2	2/7/2019-19:11:28	126	30.90	45.00	29.80	43.00	3.8
1737	3	2/7/2019-19:11:29	126	30.90	45.00	29.80	43.00	3.8
1737	4	2/7/2019-19:11:30	126	30.90	45.00	29.80	43.00	3.8
1737	5	2/7/2019-19:11:31	126	30.90	45.00	29.80	43.00	3.8
1738	0	2/7/2019-19:17:10	109	30.90	45.00	29.90	43.00	3.8
1738	1	2/7/2019-19:17:11	112	30.90	45.00	29.90	43.00	3.8
1738	2	2/7/2019-19:17:12	112	30.90	46.00	29.80	44.00	3.8
1738	3	2/7/2019-19:17:13	112	30.90	46.00	29.80	44.00	3.8
1738	4	2/7/2019-19:17:14	112	30.90	46.00	29.80	44.00	3.8
1738	5	2/7/2019-19:17:15	112	30.90	46.00	29.80	44.00	3.8
1739	0	2/7/2019-19:22:53	98	30.90	46.00	29.90	44.00	3.8
1739	1	2/7/2019-19:22:55	101	30.90	46.00	29.90	44.00	3.8
1739	2	2/7/2019-19:22:56	101	30.80	44.00	29.80	43.00	3.8
1739	3	2/7/2019-19:22:57	101	30.80	44.00	29.80	43.00	3.8
1739	4	2/7/2019-19:22:58	101	30.90	44.00	29.80	43.00	3.8
1739	5	2/7/2019-19:22:59	101	30.90	44.00	29.80	43.00	3.8
1740	0	2/7/2019-19:28:37	84	30.90	44.00	29.80	43.00	3.8
1740	1	2/7/2019-19:28:39	87	30.90	44.00	29.80	43.00	3.8
1740	2	2/7/2019-19:28:40	87	30.80	44.00	29.60	42.00	3.8
1740	3	2/7/2019-19:28:41	87	30.80	44.00	29.60	42.00	3.8
1740	4	2/7/2019-19:28:42	87	30.90	44.00	29.80	42.00	3.8
1740	5	2/7/2019-19:28:43	87	30.90	44.00	29.80	42.00	3.8
1741	0	2/7/2019-19:34:21	64	30.90	44.00	29.80	42.00	3.8
1741	1	2/7/2019-19:34:22	68	30.90	44.00	29.80	42.00	3.8
1741	2	2/7/2019-19:34:24	68	30.70	44.00	29.60	42.00	3.8
1741	3	2/7/2019-19:34:25	68	30.70	44.00	29.60	42.00	3.8
1741	4	2/7/2019-19:34:26	68	30.70	44.00	29.60	42.00	3.8
1741	5	2/7/2019-19:34:27	68	30.70	44.00	29.60	42.00	3.8
1742	0	2/7/2019-19:40:05	53	30.70	44.00	29.70	42.00	3.8
1742	1	2/7/2019-19:40:06	57	30.70	44.00	29.70	42.00	3.8
1742	2	2/7/2019-19:40:08	57	30.60	44.00	29.60	42.00	3.8
1742	3	2/7/2019-19:40:09	57	30.60	44.00	29.60	42.00	3.8
1742	4	2/7/2019-19:40:10	57	30.60	44.00	29.60	42.00	3.8
1742	5	2/7/2019-19:40:11	57	30.60	44.00	29.60	42.00	3.8
1743	0	2/7/2019-19:45:49	43	30.70	44.00	29.60	42.00	3.8
1743	1	2/7/2019-19:45:50	46	30.70	44.00	29.60	42.00	3.8
1743	2	2/7/2019-19:45:51	47	30.60	44.00	29.60	42.00	3.8
1743	3	2/7/2019-19:45:53	47	30.60	44.00	29.60	42.00	3.8
1743	4	2/7/2019-19:45:54	47	30.60	44.00	29.60	42.00	3.8
1743	5	2/7/2019-19:45:55	47	30.60	44.00	29.60	42.00	3.8
1744	0	2/7/2019-19:51:33	33	30.70	44.00	29.60	42.00	3.8
1744	1	2/7/2019-19:51:34	37	30.70	44.00	29.60	42.00	3.8
1744	2	2/7/2019-19:51:35	37	30.60	44.00	29.50	43.00	3.8
1744	3	2/7/2019-19:51:36	38	30.60	44.00	29.50	43.00	3.8
1744	4	2/7/2019-19:51:38	38	30.60	44.00	29.60	42.00	3.8
1744	5	2/7/2019-19:51:39	38	30.60	44.00	29.60	42.00	3.8
1745	0	2/7/2019-19:57:17	25	30.60	44.00	29.60	42.00	3.8
1745	1	2/7/2019-19:57:18	29	30.60	44.00	29.60	42.00	3.8
1745	2	2/7/2019-19:57:19	30	30.50	44.00	29.50	41.00	3.8
1745	3	2/7/2019-19:57:20	30	30.50	44.00	29.50	41.00	3.8
1745	4	2/7/2019-19:57:22	30	30.60	44.00	29.50	41.00	3.8
1745	5	2/7/2019-19:57:23	30	30.60	44.00	29.50	41.00	3.8
1746	0	2/7/2019-20:03:01	19	30.60	44.00	29.60	41.00	3.8
1746	1	2/7/2019-20:03:02	23	30.60	44.00	29.60	41.00	3.8
1746	2	2/7/2019-20:03:03	24	30.50	44.00	29.50	42.00	3.8
1746	3	2/7/2019-20:03:04	25	30.50	44.00	29.50	42.00	3.8
1746	4	2/7/2019-20:03:05	24	30.60	44.00	29.60	42.00	3.8
1746	5	2/7/2019-20:03:06	25	30.60	44.00	29.60	42.00	3.8
1747	0	2/7/2019-20:08:45	16	30.60	44.00	29.60	42.00	3.8
1747	1	2/7/2019-20:08:46	20	30.60	44.00	29.60	42.00	3.8
1747	2	2/7/2019-20:08:47	20	30.50	44.00	29.40	42.00	3.8
1747	3	2/7/2019-20:08:48	21	30.50	44.00	29.40	42.00	3.8
1747	4	2/7/2019-20:08:49	21	30.50	44.00	29.40	42.00	3.8
1747	5	2/7/2019-20:08:50	21	30.50	44.00	29.40	42.00	3.8
1748	0	2/7/2019-20:14:29	14	30.60	44.00	29.60	42.00	3.8
1748	1	2/7/2019-20:14:30	17	30.60	44.00	29.60	42.00	3.8
1748	2	2/7/2019-20:14:31	18	30.40	45.00	29.40	44.00	3.8
1748	3	2/7/2019-20:14:32	19	30.40	45.00	29.40	44.00	3.8
1748	4	2/7/2019-20:14:33	19	30.50	45.00	29.40	44.00	3.8
1748	5	2/7/2019-20:14:34	19	30.50	45.00	29.40	44.00	3.8
1749	0	2/7/2019-20:20:13	15	30.50	45.00	29.40	44.00	3.8
1749	1	2/7/2019-20:20:14	19	30.50	45.00	29.40	44.00	3.8
1749	2	2/7/2019-20:20:15	20	30.40	45.00	29.40	43.00	3.8
1749	3	2/7/2019-20:20:16	21	30.40	45.00	29.40	43.00	3.8
1749	4	2/7/2019-20:20:17	20	30.50	45.00	29.40	43.00	3.8
1749	5	2/7/2019-20:20:18	21	30.50	45.00	29.40	43.00	3.8
1750	0	2/7/2019-20:25:56	19	30.50	45.00	29.40	43.00	3.8
1750	1	2/7/2019-20:25:58	23	30.50	45.00	29.40	43.00	3.8
1750	2	2/7/2019-20:25:59	23	30.40	45.00	29.40	43.00	3.8
1750	3	2/7/2019-20:26:00	24	30.40	45.00	29.40	43.00	3.8
1750	4	2/7/2019-20:26:01	24	30.40	45.00	29.40	43.00	3.8
1750	5	2/7/2019-20:26:02	24	30.40	45.00	29.40	43.00	3.8
1751	0	2/7/2019-20:31:40	15	30.50	45.00	29.40	43.00	3.8
1751	1	2/7/2019-20:31:41	19	30.50	45.00	29.40	43.00	3.8
1751	2	2/7/2019-20:31:43	19	30.40	47.00	29.40	45.00	3.8
1751	3	2/7/2019-20:31:44	20	30.40	47.00	29.40	45.00	3.8
1751	4	2/7/2019-20:31:45	20	30.40	47.00	29.40	45.00	3.8
1751	5	2/7/2019-20:31:46	20	30.40	47.00	29.40	45.00	3.8
1752	0	2/7/2019-20:37:24	15	30.40	47.00	29.40	45.00	3.8
1752	1	2/7/2019-20:37:25	18	30.40	47.00	29.40	45.00	3.8
1752	2	2/7/2019-20:37:26	19	30.40	45.00	29.20	44.00	3.8
1752	3	2/7/2019-20:37:28	20	30.40	45.00	29.20	44.00	3.8
1752	4	2/7/2019-20:37:29	20	30.40	45.00	29.40	44.00	3.8
1752	5	2/7/2019-20:37:30	21	30.40	45.00	29.40	44.00	3.8
1753	0	2/7/2019-20:43:08	14	30.40	45.00	29.40	44.00	3.8
1753	1	2/7/2019-20:43:09	18	30.40	45.00	29.40	44.00	3.8
1753	2	2/7/2019-20:43:10	18	30.30	46.00	29.20	44.00	3.8
1753	3	2/7/2019-20:43:11	19	30.30	46.00	29.20	44.00	3.8
1753	4	2/7/2019-20:43:12	19	30.30	46.00	29.20	44.00	3.8
1753	5	2/7/2019-20:43:14	19	30.30	46.00	29.20	44.00	3.8
1754	0	2/7/2019-20:48:52	14	30.40	46.00	29.30	44.00	3.8
1754	1	2/7/2019-20:48:53	18	30.40	46.00	29.30	44.00	3.8
1754	2	2/7/2019-20:48:54	18	30.30	45.00	29.20	44.00	3.8
1754	3	2/7/2019-20:48:55	19	30.30	45.00	29.20	44.00	3.8
1754	4	2/7/2019-20:48:56	19	30.30	45.00	29.20	44.00	3.8
1754	5	2/7/2019-20:48:57	20	30.30	45.00	29.20	44.00	3.8
1755	0	2/7/2019-20:54:36	14	30.30	45.00	29.20	44.00	3.8
1755	1	2/7/2019-20:54:37	18	30.30	45.00	29.20	44.00	3.8
1755	2	2/7/2019-20:54:38	19	30.10	46.00	29.20	44.00	3.8
1755	3	2/7/2019-20:54:39	19	30.10	46.00	29.20	44.00	3.8
1755	4	2/7/2019-20:54:40	19	30.30	46.00	29.20	44.00	3.8
1755	5	2/7/2019-20:54:41	20	30.30	46.00	29.20	44.00	3.8
1756	0	2/7/2019-21:00:20	14	30.30	46.00	29.20	44.00	3.8
1756	1	2/7/2019-21:00:21	18	30.30	46.00	29.20	44.00	3.8
1756	2	2/7/2019-21:00:22	18	30.10	46.00	29.10	44.00	3.8
1756	3	2/7/2019-21:00:23	19	30.10	46.00	29.10	44.00	3.8
1756	4	2/7/2019-21:00:24	19	30.10	46.00	29.20	44.00	3.8
1756	5	2/7/2019-21:00:25	19	30.10	46.00	29.20	44.00	3.8
1757	0	2/7/2019-21:06:03	369	30.20	46.00	29.20	44.00	3.8
1757	1	2/7/2019-21:06:05	369	30.20	46.00	29.20	44.00	3.8
1757	2	2/7/2019-21:06:06	368	30.10	46.00	29.10	44.00	3.8
1757	3	2/7/2019-21:06:07	367	30.10	46.00	29.10	44.00	3.8
1757	4	2/7/2019-21:06:08	369	30.10	47.00	29.10	44.00	3.8
1757	5	2/7/2019-21:06:09	367	30.10	47.00	29.10	44.00	3.8
1758	0	2/7/2019-21:11:47	350	30.10	46.00	29.10	44.00	3.8
1758	1	2/7/2019-21:11:48	351	30.10	46.00	29.10	44.00	3.8
1758	2	2/7/2019-21:11:49	351	30.10	46.00	29.20	44.00	3.8
1758	3	2/7/2019-21:11:51	352	30.10	46.00	29.20	44.00	3.8
1758	4	2/7/2019-21:11:52	350	30.20	46.00	29.20	44.00	3.8
1758	5	2/7/2019-21:11:53	352	30.20	46.00	29.20	44.00	3.8
1759	0	2/7/2019-21:17:31	352	30.20	46.00	29.20	44.00	3.8
1759	1	2/7/2019-21:17:32	353	30.20	46.00	29.20	44.00	3.8
1759	2	2/7/2019-21:17:33	351	30.10	48.00	29.10	46.00	3.8
1759	3	2/7/2019-21:17:34	353	30.10	48.00	29.10	46.00	3.8
1759	4	2/7/2019-21:17:36	352	30.10	48.00	29.10	46.00	3.8
1759	5	2/7/2019-21:17:37	352	30.10	48.00	29.10	46.00	3.8
1760	0	2/7/2019-21:23:15	359	30.20	48.00	29.20	46.00	3.8
1760	1	2/7/2019-21:23:16	359	30.20	48.00	29.20	46.00	3.8
1760	2	2/7/2019-21:23:17	361	30.10	47.00	29.10	45.00	3.8
1760	3	2/7/2019-21:23:18	359	30.10	47.00	29.10	45.00	3.8
1760	4	2/7/2019-21:23:19	361	30.10	47.00	29.10	45.00	3.8
1760	5	2/7/2019-21:23:20	361	30.10	47.00	29.10	45.00	3.8
1761	0	2/7/2019-21:28:59	361	30.10	47.00	29.10	45.00	3.8
1761	1	2/7/2019-21:29:00	360	30.10	47.00	29.10	45.00	3.8
1761	2	2/7/2019-21:29:01	360	30.10	48.00	29.10	46.00	3.8
1761	3	2/7/2019-21:29:02	361	30.10	48.00	29.10	46.00	3.8
1761	4	2/7/2019-21:29:03	362	30.10	48.00	29.10	46.00	3.8
1761	5	2/7/2019-21:29:04	360	30.10	48.00	29.10	46.00	3.8
1762	0	2/7/2019-21:34:43	360	30.10	48.00	29.20	46.00	3.8
1762	1	2/7/2019-21:34:44	362	30.10	48.00	29.20	46.00	3.8
1762	2	2/7/2019-21:34:45	362	30.00	47.00	29.10	45.00	3.8
1762	3	2/7/2019-21:34:46	360	30.00	47.00	29.10	45.00	3.8
1762	4	2/7/2019-21:34:47	363	30.00	47.00	29.10	45.00	3.8
1762	5	2/7/2019-21:34:48	362	30.00	47.00	29.10	45.00	3.8
1763	0	2/7/2019-21:40:26	362	30.10	47.00	29.10	45.00	3.8
1763	1	2/7/2019-21:40:28	361	30.10	47.00	29.10	45.00	3.8
1763	2	2/7/2019-21:40:29	362	30.00	47.00	29.00	45.00	3.8
1763	3	2/7/2019-21:40:30	360	30.00	47.00	29.00	45.00	3.8
1763	4	2/7/2019-21:40:31	361	30.00	47.00	29.00	45.00	3.8
